Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,FamilySize,IsAlone,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
1,1,0,0.5091158742667365,1,2,2.0194685842347457,1,1.299429290952638,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1,3,0,-0.6033704794085775,0,0,-0.8150651363051967,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.08421018102676424,2,0,-0.8088053847541327,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,-0.45503896558520224,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,3,1,-0.38087320867351465,0,2,-0.3836558502294662,1,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,3,0,-0.5292047224968899,0,0,-0.8150651363051967,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,0.13828708970829856,0,0,-0.8122356510839728,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,1.2507734433836126,0,0,0.06692998123257361,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.45503896558520224,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,2,1,-0.08421018102676424,0,0,-0.5798787123177738,0,-0.5609748304808925,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,3,0,0.7316131450017994,0,0,-0.8088053847541327,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.6033704794085775,1,0,-0.7167502148855439,0,0.059159876663617626,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.08421018102676424,1,0,-0.4248384262233085,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.677536236320265,0,0,-0.7730734438182989,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,0.3607843604433614,1,0,-0.1753204657900284,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,1.6216022279420506,0,0,-0.8172841503999237,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,0,-1.9383541038189542,1,1,-0.28433316695019933,0,0.6792945838081278,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.6033704794085775,0,0,-0.8160728981648108,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.8258677501436402,3,1,0.04109154855314285,0,1.9195639980971482,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8604870951219346,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.2866186035316738,1,0,2.0194685842347457,1,0.059159876663617626,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,2,0,0.13828708970829856,0,0,-0.4649114951697873,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,1.1024419295602375,0,0,-0.8088053847541327,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,0.13828708970829856,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,2,1,0.3607843604433614,1,1,0.3818555623619562,0,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,2,1,-0.8258677501436402,0,2,-0.5629211810261916,0,0.6792945838081278,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,2,0,0.06412133279661097,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-1.4191938054371411,0,2,-0.022702684165789206,0,0.6792945838081278,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.6033704794085775,0,0,-0.8180932668929792,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.010044424115076634,0,0,-0.8112278892243587,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.08421018102676424,1,1,-0.495091055859863,0,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.8258677501436402,1,1,-0.2134749111960883,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8415091951021839,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.08421018102676424,1,0,0.06692998123257361,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,2,1,-0.7517019932319526,0,0,0.06692998123257361,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,0.21245284661998617,0,0,-0.8027491235785675,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,1,0,-0.08421018102676424,0,0,0.09357753040505987,1,-0.5609748304808925,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,3,1,0.13828708970829856,1,0,-0.4127259038721783,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,2,1,0.9541104157368622,1,0,0.06692998123257361,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.9000335070553279,0,0,-0.8475654562777489,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,1.547436471030363,1,0,1.5155876544277336,1,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,1,1,-1.1225307777903908,1,2,2.0194685842347457,1,1.299429290952638,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False
0,3,1,-0.6033704794085775,2,2,0.472699479995432,0,1.9195639980971482,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.38087320867351465,2,3,-0.28433316695019933,0,2.5396987052416584,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,2.585757067793989,1,4,2.0194685842347457,1,2.5396987052416584,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,2,0,0.13828708970829856,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,1.176607686471925,1,1,0.07904250358370371,0,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.677536236320265,0,0,-0.732496493942013,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.30670745176182707,1,0,-0.8160728981648108,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.08421018102676424,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.23254169485013945,0,0,-0.799720992990785,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,-1.8641883469072666,0,2,2.0194685842347457,1,0.6792945838081278,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,2,1,-1.1966965347020784,0,1,-0.247995599896809,0,0.059159876663617626,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0.3607843604433614,0,0,0.09357753040505987,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-1.790022589995579,2,1,-0.25970598650588167,0,1.299429290952638,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0,1.6957679848537381,0,0,0.28495538355291544,1,-0.5609748304808925,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,2,0,0.5091158742667365,1,2,0.15171763769048432,0,1.299429290952638,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,1,0,-0.22538394317171936,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,0.06412133279661097,0,0,0.15171763769048432,1,-0.5609748304808925,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0,1.4732707141186754,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.010044424115076634,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,2.659922824705677,0,0,0.09357753040505987,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,1,1,0.805778901913487,1,0,1.3199704184569823,1,0.059159876663617626,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False
1,2,1,1.547436471030363,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,1.3991049572069878,0,0,0.09357753040505987,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,3,0,0.3607843604433614,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,1.3249392002953002,0,0,0.6725560987890786,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,2,0,1.3991049572069878,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.6574473880901118,0,0,-0.851199212983088,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,0.13828708970829856,0,0,-0.4649114951697873,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,1.9924310125004887,0,0,0.09357753040505987,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8184954026350366,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-2.1052270568702514,2,1,-0.25970598650588167,0,1.299429290952638,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8415091951021839,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.6574473880901118,0,0,-0.7730734438182989,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,0.2866186035316738,1,2,0.15171763769048432,0,1.299429290952638,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,2,1,-0.45503896558520224,0,0,-0.5245632452446328,1,-0.5609748304808925,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,3,1,-0.5292047224968899,0,0,-0.7161445887679874,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.805778901913487,0,0,1.3266323057501042,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,2,0,0.3607843604433614,1,0,-0.1753204657900284,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.010044424115076634,1,0,-0.851402703358587,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.5292047224968899,0,0,-0.8283889108914397,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-2.012519860730642,0,1,-0.5974418697269124,0,0.059159876663617626,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-1.4933595623488287,5,2,1.07953684978705,0,3.779968119530679,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,2,0,0.13828708970829856,0,0,-0.4649114951697873,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,1.547436471030363,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,2.511591310882302,0,0,-0.7282571111191175,0,-0.5609748304808925,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,-0.30670745176182707,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,1,-0.8258677501436402,3,1,0.04109154855314285,0,1.9195639980971482,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0.43495011735504896,1,0,2.0194685842347457,1,0.059159876663617626,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,1,0,2.1407625263238637,0,0,0.24619531202929906,1,-0.5609748304808925,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,0,0.06412133279661097,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,-1.4933595623488287,1,1,-0.42241592175308246,0,0.6792945838081278,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,1,0,-0.22538394317171936,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.6033704794085775,0,0,-0.8415091951021839,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,1.9182652555888011,0,0,0.28495538355291544,1,-0.5609748304808925,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0,3.1049173661758025,0,0,1.2057105726143018,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.6033704794085775,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.49226641564757956,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.8440994986771135,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.4611759932766988,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,1,-0.30670745176182707,1,2,2.0194685842347457,1,1.299429290952638,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,0,-0.38087320867351465,0,0,-0.8150651363051967,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.9000335070553279,0,0,-0.7730734438182989,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.6033704794085775,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.8258677501436402,0,0,-0.8231369211999897,0,-0.5609748304808925,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,1,0.5832816311784242,0,0,-0.7282571111191175,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,-0.9741992639670155,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,-0.8258677501436402,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,2,1,0.2866186035316738,0,2,0.06692998123257361,0,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,0.805778901913487,0,0,0.09357753040505987,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.08421018102676424,0,0,-0.10143407944813486,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.23254169485013945,0,0,1.544454217694947,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.010044424115076634,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,0,0.5091158742667365,0,0,0.08085938193637329,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,1,1,1.8440994986771135,1,0,1.6851629673435549,0,0.059159876663617626,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.38087320867351465,0,0,-0.8296001631265528,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,1.3249392002953002,0,0,0.45553845832835094,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1,2,1,0.3607843604433614,0,0,-0.6840464045374927,1,-0.5609748304808925,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.022702684165789206,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,0.5091158742667365,1,0,0.06692998123257361,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,0.21245284661998617,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.06412133279661097,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False
0,3,0,-0.5292047224968899,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8427204473372969,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.1024419295602375,0,1,1.6163250803176124,1,0.059159876663617626,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.8425169569617981,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.8428617803693308,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,1.547436471030363,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.805778901913487,0,0,2.0194685842347457,1,-0.5609748304808925,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,3,0,0.7316131450017994,0,0,-0.8088053847541327,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.45503896558520224,2,1,-0.6355963151329722,0,1.299429290952638,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-2.012519860730642,1,1,0.06692998123257361,0,0.6792945838081278,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8425169569617981,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.9000335070553279,1,1,-0.8425169569617981,0,0.6792945838081278,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,0.13828708970829856,0,2,-0.10951070935186835,0,0.6792945838081278,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,3,1,0.06412133279661097,0,0,-0.7730734438182989,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,2,1,-1.641691076172204,0,2,0.07904250358370371,0,0.6792945838081278,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,1.176607686471925,0,0,0.09357753040505987,1,-0.5609748304808925,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1,1,1,0.06412133279661097,0,0,2.0194685842347457,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.49024604691941104,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,-0.5292047224968899,0,2,1.205507082238803,1,0.6792945838081278,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,1,0.5091158742667365,0,2,2.0194685842347457,1,0.6792945838081278,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False
0,3,1,-1.4933595623488287,4,2,0.3225042028414187,0,3.1598334123861687,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,1,-1.3450280485254535,4,2,0.3225042028414187,0,3.1598334123861687,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,2,0,0.21245284661998617,1,0,0.06692998123257361,0,0.059159876663617626,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,1.547436471030363,1,0,2.0194685842347457,1,0.059159876663617626,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0,2.585757067793989,0,0,0.06692998123257361,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.7517019932319526,1,0,0.06692998123257361,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,2,0,0.13828708970829856,0,0,-0.5211329789147927,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.2866186035316738,1,1,-0.19833425825717566,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,0,-1.5675253192605163,1,1,0.587768442331168,0,0.6792945838081278,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,-0.9000335070553279,0,2,2.0194685842347457,1,0.6792945838081278,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,2,0,-0.15837593793845184,0,0,0.06692998123257361,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8134469033190858,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,-0.5292047224968899,0,0,-0.8427204473372969,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,3,1,-0.5292047224968899,0,0,-0.8160728981648108,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,2.437425553970614,0,0,0.09357753040505987,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.3991049572069878,1,0,0.7258511971340511,1,0.059159876663617626,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,0,0.805778901913487,0,0,2.0194685842347457,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.7316131450017994,1,1,2.0194685842347457,1,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,3,1,0.5091158742667365,1,0,-0.3497407876463019,0,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,0.805778901913487,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2,0,-0.08421018102676424,0,0,-0.5386961363239314,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.8258677501436402,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.38087320867351465,2,0,-0.022702684165789206,0,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.7517019932319526,0,0,-0.8102201273647446,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,1,-0.010044424115076634,0,4,-0.17168670908468942,0,1.9195639980971482,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,-0.23254169485013945,0,0,-0.8425169569617981,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,3,0,0.21245284661998617,0,0,-0.8122356510839728,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,0,2.437425553970614,0,0,-0.6840464045374927,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,1.769933741765426,2,0,1.3013994991882298,1,0.6792945838081278,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,1,0,0.5091158742667365,0,0,0.08570439087682523,1,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,3,1,-0.8258677501436402,0,0,-0.8172841503999237,0,-0.5609748304808925,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.9741992639670155,0,0,-0.8027491235785675,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0,-0.7517019932319526,0,0,-0.49024604691941104,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,0.3607843604433614,0,0,-0.5629211810261916,0,-0.5609748304808925,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0.7316131450017994,1,0,1.5155876544277336,1,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,3,1,0.13828708970829856,1,0,-0.49226641564757956,0,0.059159876663617626,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,3,0,0.21245284661998617,0,0,-0.8088053847541327,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2,1,-0.30670745176182707,1,1,0.2607303388506552,0,0.6792945838081278,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0.7316131450017994,1,1,2.0194685842347457,1,0.6792945838081278,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,2,0,1.8440994986771135,0,0,0.06692998123257361,0,-0.5609748304808925,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,0.5091158742667365,0,0,0.7512874940714243,1,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,3,0,-0.23254169485013945,0,0,-0.7706509393480728,0,-0.5609748304808925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,-0.8258677501436402,0,2,2.0194685842347457,1,0.6792945838081278,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False
